Id;Neck Length;Neck Size;Shoulder Height;Shoulder Width;Chest Measurement;Waist Size;Arm Size;Thigh Size;Calf Size;Leg Length;Arm Length;Skin Colour;Head Length;Head Width;Head Depth;Face Height;Face Size;Upper Eyelid Type;Bottom Eyelid Type;Eye Height;Horizontal Eye Position;Iris Colour;Pupil Size;Upper Eyelid Ht. (Inner);Upper Eyelid Wd. (Inner);Upper Eyelid Ht. (Outer);Upper Eyelid Wd. (Outer);Inner Eye Height;Inner Eye Position;Eye Corner Height;Outer Eye Position;Bottom Eyelid Height ;Eye Depth;Forehead;Eyebrow Type;Eyebrow Thickness;Eyebrow Style;Eyebrow Density;Eyebrow Colour R;Eyebrow Colour G;Eyebrow Colour B;Inner Eyebrow Height;Brow Width;Outer Edyebrow Height;Temple Width;Eyebrow Depth;Nose Type;Laughter Lines;Nose Height;Nostril Width;Nose Width;Nose Tip Depth;Nose Depth;Upper Lip Type;Lower Lip Type;Mouth Position;Lip Size;Lip Width;Mouth Corner Height;Mouth Depth;Facial Hair Type;Facial Hair Colour R;Facial Hair Colour G;Facial Hair Colour B;Thickness;Cheek Type;Neck Line Type;Cheekbones;Chin Height;Chin Width;Jaw Height;Jawline;Chin Depth;Ear Length;Ear Width;Ear Angle;Overall - Style;Overall - Length;Overall - Wave Level;Overall - Hair Variation;Font - Style;Font - Parted;Font - Hairline;Font - Forehead Width;Side/Back - Style;Side/Back - Cropped;Hair Colour R;Hair Colour G;Hair Colour B;Accessory Colour;Hair Colour;Accessories;Wrist taping;Wrist Tape Colou;Ankle Taping;Player Gloves;Colour;Undershorts;Sleeves;Shirttail;Sock Length;Long-Sleeved Inners;ValueAp1;ValueAp2;ValueAp3;ValueAp4;ValueAp5;ValueAp6;ValueAp7;ValueAp8;ValueAp9;ValueAp10;ValueAp11;ValueAp12;ValueAp13;ValueAp14;ValueAp15;ValueAp16;ValueAp17;ValueAp18;ValueAp19;ValueAp20;ValueAp21;Id_Face;Boots;Gloves;Edit_Face;Edit_Hair;Edit_Physique;Edit_Strip;ValueA
116756;-2;0;2;0;-1;-1;-1;0;-1;0;0;2;5;2;3;-2;-2;1;7;0;-2;8;3;1;-7;-2;0;0;3;5;-4;2;7;3;4;1;0;3;8;5;3;2;0;-3;-2;-7;2;5;0;0;2;-6;-3;1;1;7;0;7;1;0;14;8;5;3;0;4;1;2;3;0;1;-1;-7;-2;7;-1;1;3;2;1;2;1;1;2;2;1;8;5;3;2;6;False;0;1;0;0;2;0;2;1;1;1;0;6;7;9;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116803;0;-1;5;2;1;1;-1;1;1;5;-2;1;4;-2;-2;3;-1;1;5;-1;-7;10;3;0;5;0;-5;0;1;-1;-1;-2;5;1;3;2;1;3;4;2;0;-3;-6;-7;1;-5;8;1;-4;-2;-5;-1;-5;1;1;-2;4;7;2;2;9;14;14;14;0;2;3;-3;-1;7;4;3;-2;0;3;0;1;4;1;1;3;5;1;2;2;1;7;5;3;1;9;False;0;1;0;1;2;0;1;1;1;1;0;10;7;4;7;2;10;1;7;0;6;9;0;1;6;6;0;0;0;0;0;0;2062;0;True;True;True;True;0
116909;-2;0;2;1;-1;-1;0;0;-1;4;0;5;2;4;2;1;-2;4;5;-3;0;2;0;-2;0;-5;0;5;0;3;-2;2;7;2;4;1;0;3;8;5;3;2;0;2;0;-7;5;4;2;2;2;-7;-3;4;3;7;3;7;0;0;11;8;5;3;3;4;2;3;5;-6;2;2;-7;0;2;2;1;1;4;1;1;1;1;2;1;1;8;5;3;2;6;False;2;2;0;0;2;0;1;1;1;1;0;9;7;10;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116912;-2;-1;3;-3;-2;-3;0;0;0;0;-2;4;5;2;2;2;-2;3;2;-2;1;1;7;-1;-6;-1;0;-3;-7;-3;2;-7;7;3;3;1;1;3;1;1;0;-4;-2;-2;7;-7;1;1;1;3;-2;-5;-5;2;4;7;-3;7;-2;0;4;1;1;0;0;1;3;-7;4;4;3;-1;-1;-3;5;-1;1;3;1;1;2;5;1;2;4;3;23;18;14;2;9;False;2;1;0;0;2;0;1;1;1;1;0;6;7;0;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;1072;0;True;True;True;True;0
116919;-2;0;2;0;-1;0;0;0;0;0;-1;2;3;3;4;-5;-1;1;2;5;1;1;0;0;-3;0;-7;0;1;0;-5;2;7;3;4;0;2;3;5;4;3;-4;3;-1;3;-7;1;4;-2;2;-1;-5;-5;1;2;6;-3;7;0;-4;1;8;5;3;3;4;1;0;0;4;3;0;-7;1;-3;2;2;3;1;1;1;6;1;1;4;2;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;7;7;7;0;7;7;7;7;3;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116936;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;3;3;-3;7;1;7;0;-4;1;0;-2;-7;-1;2;2;6;-2;-7;-2;7;7;2;1;1;3;8;5;3;0;4;-5;-1;-7;1;5;1;0;1;-7;-5;2;2;7;-3;-2;-1;-1;12;5;4;3;3;3;2;-6;6;-7;4;-7;-7;-2;-3;0;1;3;1;1;1;2;1;1;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;0;7;1;7;7;0;7;7;7;7;6;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116937;-2;0;2;0;-1;0;0;0;0;0;-1;2;0;5;1;3;2;3;4;0;0;2;0;-1;1;1;-6;-3;0;-6;0;2;0;2;2;1;1;3;8;5;3;0;7;-3;-2;-2;2;2;-2;-2;1;-1;1;2;2;2;0;6;0;0;1;8;5;3;3;5;1;-3;-3;2;2;-6;3;-3;-4;2;1;2;1;1;1;1;1;2;4;1;11;7;4;2;5;False;0;1;0;0;2;0;1;1;1;1;0;1;7;4;7;7;5;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116938;-2;0;2;0;-1;-1;-1;0;-1;0;0;1;3;3;3;0;0;1;2;2;0;1;-1;4;-3;-2;3;3;2;0;1;3;0;1;2;0;1;3;5;4;3;0;4;-2;1;2;2;2;0;-2;0;0;0;2;2;6;-3;-1;3;1;7;5;4;3;2;3;2;-2;4;4;1;-2;0;-3;-1;-3;1;4;1;1;3;1;1;2;4;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;5;7;5;7;7;9;7;7;7;7;8;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116939;-2;0;2;0;-1;-1;-1;0;-1;0;0;2;2;3;3;5;2;1;1;-2;-4;2;1;3;-6;1;-2;3;1;5;-5;2;2;1;2;1;1;3;5;4;3;-2;3;-4;-5;-1;4;1;0;-2;-2;1;0;1;1;4;3;3;-1;1;20;5;4;3;3;4;2;-2;1;-5;-1;1;0;-1;3;1;1;5;1;1;1;1;1;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;8;7;5;7;7;6;7;7;7;7;8;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116940;-2;0;2;0;-1;0;0;0;0;0;-1;3;5;1;4;2;7;2;4;5;-4;2;0;3;-2;-2;0;3;1;0;-6;2;7;1;2;0;2;3;11;7;4;-7;-3;-7;0;-7;3;2;-4;-2;4;-6;-1;1;2;5;-2;-3;0;0;2;5;4;3;0;4;1;-7;1;6;5;-7;-7;0;0;0;1;3;1;1;2;3;1;1;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;0;7;0;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116941;-2;0;2;0;-1;0;0;0;0;0;-1;4;2;2;2;1;7;2;4;7;-3;1;0;-2;-7;-2;5;1;2;3;-4;3;7;2;1;0;1;3;5;4;3;-2;6;-7;-4;-7;1;3;1;-1;1;-7;-2;4;2;7;-5;6;2;0;1;8;5;3;3;3;1;0;4;-7;3;-7;-3;0;-3;-2;1;3;1;1;2;5;1;2;4;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;0;7;7;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116942;-2;0;2;0;-1;0;0;0;0;0;-1;4;3;1;3;5;7;1;2;0;-4;2;0;-2;-7;0;2;3;3;2;-5;1;7;2;2;0;1;3;8;5;3;0;7;-3;-4;-7;2;2;-1;-2;-2;-7;-1;1;1;7;7;-3;0;0;19;8;5;3;1;1;1;0;4;4;3;-7;-7;-4;-3;0;1;3;1;1;1;1;1;2;4;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;0;7;7;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116943;-2;-1;3;-3;-1;-1;-1;0;-1;-2;-1;3;5;5;2;1;-3;3;2;-4;-1;1;6;3;-6;-1;-3;1;-7;-1;2;-7;7;2;3;0;0;3;4;2;1;-1;0;-5;7;-7;2;1;0;0;-3;-5;-5;3;2;5;-1;7;-2;1;4;8;5;3;0;1;1;4;3;7;4;-7;-7;-1;2;2;1;3;2;1;2;1;1;1;4;3;4;2;1;2;9;False;0;1;0;0;2;0;1;1;1;1;0;0;7;11;7;7;0;7;7;7;7;8;0;1;7;7;1;0;0;0;0;0;2051;0;True;True;True;True;0
116944;-2;0;2;1;-1;-1;0;0;-1;4;0;6;3;3;7;5;-2;1;1;0;0;2;0;-2;-2;-4;-2;-2;0;2;-2;-2;0;1;3;0;0;2;8;5;3;-2;-2;-5;-2;-2;3;2;-1;4;0;-4;1;2;2;1;6;-2;2;1;1;8;5;3;3;2;2;-2;5;7;2;-5;-5;-2;1;-5;1;1;7;1;1;1;1;2;1;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;2;7;5;7;7;5;7;7;7;7;8;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116945;-2;0;2;0;-1;0;0;0;0;0;-1;2;1;5;2;1;1;1;3;3;0;2;0;1;0;1;0;-4;-1;-6;-3;0;0;2;2;0;0;2;5;4;3;-1;4;-6;-3;-2;4;2;-1;1;0;0;0;1;1;3;3;3;1;1;1;8;5;3;3;3;1;0;-2;-1;0;-3;-2;-1;-2;0;1;3;1;1;2;2;1;2;4;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;4;7;7;7;7;5;7;7;7;7;8;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116946;-2;0;2;0;-1;-1;-1;0;-1;0;0;1;3;-1;2;-6;-4;2;5;7;-4;2;3;-1;-1;-2;-3;1;-2;-1;-3;-7;2;1;2;0;0;3;8;5;3;-3;-5;1;1;-2;8;1;3;-2;-3;2;1;4;2;6;-4;4;-1;0;8;0;0;0;2;1;3;-4;1;4;3;-2;-6;-2;3;5;2;3;3;0;3;3;1;2;4;2;14;10;7;1;4;False;0;1;0;0;2;1;1;1;1;1;0;5;7;3;7;7;5;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;True;True;True;False;0
116947;-2;0;2;1;-1;-1;0;0;-1;4;0;6;2;4;3;-2;-3;3;4;-2;0;2;1;2;2;-2;0;-2;1;0;-4;0;6;3;2;0;0;3;8;5;3;0;2;-6;-3;-4;4;4;6;4;-2;-5;-4;2;3;7;3;7;-2;5;18;8;5;3;1;3;3;2;3;-3;3;2;-2;-4;0;0;1;4;6;1;1;1;1;2;4;2;11;7;4;2;5;False;0;1;0;1;2;0;1;1;1;1;0;9;7;9;7;7;3;7;7;7;7;12;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116948;-2;0;2;0;-1;0;0;0;0;0;-1;2;2;2;2;3;7;3;5;-2;-1;2;3;-6;-7;-4;-3;-1;-3;0;-6;3;7;1;1;0;1;3;8;5;3;-4;5;-7;1;-7;3;5;3;1;-3;-4;-1;1;4;7;-5;7;3;-2;9;8;5;3;3;3;3;-3;3;-1;3;-7;-7;1;0;0;2;4;2;1;3;6;1;2;4;2;8;5;3;2;6;False;0;1;0;0;2;0;2;1;3;1;0;0;7;4;7;7;0;7;7;7;7;5;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116949;-2;0;2;0;-1;0;0;0;0;0;-1;3;4;3;3;7;7;4;5;4;0;2;0;1;3;-1;-6;1;-1;-2;-1;-2;5;6;4;1;2;3;8;5;3;-4;4;1;7;3;2;3;-6;1;4;2;2;2;2;-3;-3;1;-1;1;20;8;5;3;2;6;1;2;-1;2;2;-3;2;-3;7;0;7;3;1;26;1;1;1;1;1;1;5;4;3;2;4;False;0;1;0;0;2;0;2;1;1;1;0;4;7;9;7;7;10;7;7;7;7;8;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116950;-2;-2;3;-2;-1;-1;0;0;0;0;-1;3;1;2;1;0;7;3;2;-3;-3;1;0;1;4;-1;-5;0;0;1;-7;2;7;2;1;1;1;3;4;2;1;-2;-1;-2;7;-7;1;4;2;-5;-1;-3;-1;2;2;4;-2;1;0;0;4;4;2;1;3;1;1;-2;2;0;2;-2;-7;-2;3;2;2;5;2;1;1;4;1;1;4;2;4;2;1;1;9;False;0;1;0;0;2;1;1;1;1;1;0;5;7;5;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
116951;-2;0;2;0;-1;0;0;0;0;0;-1;2;4;2;2;-2;-1;1;5;4;-2;2;3;2;2;-2;-4;-1;-2;-1;-3;1;3;1;2;0;0;3;8;5;3;0;5;0;3;1;3;2;-1;-1;-2;1;1;4;2;2;-4;-4;1;-1;13;8;5;3;3;6;2;-7;0;1;1;1;2;-2;2;4;1;4;2;1;1;2;1;2;4;2;8;5;3;2;6;False;0;1;0;0;2;0;2;1;2;1;0;8;7;0;7;7;8;7;7;7;7;6;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116952;-1;-2;2;1;-1;-2;-1;0;-2;4;1;6;1;2;1;-2;7;3;5;-3;2;1;-1;-3;-6;-2;-6;-1;-4;2;-3;0;7;1;2;0;2;2;2;1;0;-3;2;-6;1;-7;6;2;-2;5;-4;1;-5;4;3;3;5;7;-2;2;1;8;5;3;3;1;3;3;3;1;2;-5;-7;-1;3;3;1;2;7;1;3;1;1;2;4;3;14;10;7;2;4;False;3;10;0;0;2;0;1;1;1;1;0;2;7;10;7;7;0;7;7;7;7;9;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
116953;-2;0;2;0;-1;0;0;0;0;0;-1;2;5;2;5;3;7;3;4;-1;0;2;5;-5;-7;-5;4;2;6;-1;-1;5;7;1;1;0;0;3;8;5;3;2;6;-3;3;-7;2;1;1;-1;2;-3;-3;2;2;7;-1;3;1;0;4;14;10;7;0;1;1;0;3;-1;0;-7;-3;-2;3;4;2;4;2;0;1;2;1;2;4;1;8;5;3;2;6;False;0;1;0;1;2;0;2;1;1;1;0;0;7;7;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116954;-2;0;2;0;-1;0;0;0;0;0;-1;1;3;1;1;3;7;3;5;3;-2;2;3;-3;-2;-3;-6;0;-2;3;-4;3;7;4;4;1;0;3;8;5;3;-1;3;-3;-4;-7;1;4;-2;-3;-1;3;1;2;2;7;-3;-4;0;0;7;11;7;4;2;2;1;-4;-1;1;3;-1;-7;-4;5;3;1;3;2;1;1;6;1;2;4;1;18;14;10;2;2;False;0;1;0;0;2;0;1;1;1;1;0;6;7;3;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116955;-2;-2;3;-2;-1;-1;0;0;0;0;-1;3;6;3;4;1;7;2;2;-5;-2;6;4;0;-7;-1;-4;2;-3;0;1;4;7;3;4;0;0;3;1;1;0;-3;2;-7;3;-7;1;1;0;2;-2;-7;-7;2;3;7;-1;7;-1;1;4;1;1;0;1;1;1;1;3;6;7;-7;-7;-4;4;2;1;2;1;1;2;1;1;2;4;3;1;1;0;2;9;False;0;1;0;0;2;0;1;1;1;1;0;0;7;8;7;7;0;7;7;7;7;8;0;0;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
116956;-1;-2;1;-2;-1;-2;0;0;0;-2;-3;1;6;3;1;-5;-4;3;2;1;0;1;7;2;2;1;-5;3;-7;0;0;-7;3;3;4;1;0;2;8;5;3;-2;5;-5;2;-2;1;1;0;1;-2;-4;-2;2;3;5;0;-1;-1;2;4;8;5;3;1;1;3;2;2;2;4;-5;-5;-6;2;1;1;3;1;1;2;2;1;2;4;3;33;28;21;1;2;False;0;1;0;0;2;0;1;1;1;1;0;2;7;9;7;7;5;7;7;7;7;9;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
116957;-2;0;2;0;-1;0;0;0;0;0;-1;1;4;2;4;-4;7;2;5;7;-1;8;6;-1;1;1;-7;1;1;-1;-1;4;7;2;1;0;0;3;18;14;10;-1;7;-3;4;-7;1;2;-5;-6;2;-7;-3;2;3;-2;-3;-7;2;1;1;8;5;3;3;1;1;-1;1;3;4;-7;-7;0;2;2;1;3;2;1;1;2;1;2;4;1;33;28;21;2;3;False;0;1;0;0;2;0;1;1;1;1;0;0;7;6;7;7;0;7;7;7;7;8;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116958;-2;-1;3;-2;-1;-1;0;0;0;0;-1;3;6;2;5;-3;4;2;5;-4;-2;5;6;-1;3;-1;-5;1;-3;4;-1;-1;7;1;1;0;0;3;4;2;1;-6;7;-7;5;-7;1;2;-3;-3;0;-7;-4;2;2;7;-3;7;0;0;1;8;5;3;3;1;1;-2;4;1;4;-7;-7;-3;4;-2;1;3;4;1;2;1;1;1;4;2;4;2;1;1;9;False;0;1;0;0;2;0;1;1;1;1;0;0;7;5;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
116959;-2;0;2;1;-1;-1;0;0;-1;4;0;6;6;3;1;1;1;1;2;-7;1;1;7;-1;-3;-4;0;-1;-4;-4;4;-4;7;1;1;1;0;1;1;1;0;-3;-6;-5;3;-7;2;2;2;6;-3;-7;-5;2;3;7;5;7;-2;0;1;8;5;3;3;3;1;-3;2;0;3;4;-7;-3;4;-2;7;5;7;19;1;1;1;1;1;1;4;2;1;2;9;False;0;1;0;0;2;0;1;1;1;1;0;11;7;4;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
116960;-2;1;2;1;0;0;1;1;0;0;-1;2;3;3;3;-2;7;2;5;7;-3;7;0;7;-7;4;2;2;1;3;-7;-2;7;4;4;1;0;3;8;5;3;1;4;2;-2;-7;1;4;-4;-5;4;-3;-3;1;1;7;-1;-4;0;0;9;8;5;3;1;3;1;-3;4;-6;0;-3;-2;-2;3;-1;1;5;2;0;1;2;1;2;4;1;14;10;7;2;1;False;0;1;0;0;2;0;2;1;1;1;0;4;7;4;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116961;-2;0;2;1;-1;-1;0;0;-1;4;0;5;7;4;2;0;1;3;2;-5;3;1;0;0;4;-2;-4;-1;-5;-1;-4;2;6;3;6;0;1;3;2;2;1;-4;3;2;-2;-2;2;3;-3;4;-2;-3;-3;4;3;7;2;7;3;6;1;8;5;3;3;2;3;1;2;2;2;-6;-4;-4;5;4;1;1;7;1;3;1;1;2;1;1;2;2;1;2;9;False;0;1;0;0;2;0;1;1;1;1;0;1;7;8;7;7;5;7;7;7;7;13;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
116965;-2;0;2;0;-1;0;0;0;0;0;-1;2;2;4;0;7;7;1;2;7;-7;6;0;0;5;0;-7;-3;3;0;-7;1;7;7;2;1;0;3;11;7;4;-2;-5;-1;-6;-7;1;2;0;-2;2;-7;-3;2;2;1;-1;-7;-1;0;10;11;7;4;3;3;3;-5;-1;-1;0;-5;-7;-1;3;1;1;3;2;1;1;1;1;2;4;2;14;10;7;2;1;False;0;1;0;0;2;0;1;1;1;1;0;2;7;2;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116970;-2;1;2;1;0;0;1;1;0;0;-1;3;4;2;3;-4;5;3;4;-2;-5;2;0;-4;0;-1;0;0;0;0;0;0;7;3;3;1;1;3;5;4;3;-7;-6;-2;0;-7;2;1;0;0;0;6;7;1;1;2;0;7;0;0;4;1;1;0;1;1;1;-3;0;-7;2;-2;-7;0;1;2;4;3;0;0;1;0;1;1;3;0;1;1;0;1;9;False;0;1;1;0;2;0;1;1;1;1;0;5;7;4;7;7;13;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;84;0;True;True;True;True;0
116977;-2;0;2;0;-1;0;0;0;0;0;-1;3;2;0;1;1;-3;1;4;0;0;3;0;0;0;-1;0;0;1;0;-5;0;7;1;3;1;1;3;18;14;10;0;0;0;0;-7;2;2;0;0;1;-7;0;2;2;5;-2;0;0;0;10;11;7;4;1;2;2;-5;2;-7;-3;-7;-7;-2;0;2;1;3;1;1;1;5;1;1;4;2;33;28;21;2;3;False;0;1;0;0;2;0;1;0;1;1;0;0;7;2;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
116996;-2;0;2;0;-1;0;0;0;0;0;-1;2;5;2;1;-7;3;1;4;4;4;1;2;1;-6;0;-6;-2;0;2;-5;0;2;1;4;1;1;3;5;4;3;-3;6;-7;4;-1;4;3;-1;1;0;-4;-2;2;3;5;-5;5;2;-3;1;5;4;3;0;1;3;5;1;7;5;1;-2;-1;2;-1;1;3;1;1;1;6;1;2;2;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;8;7;12;7;7;6;7;7;7;7;4;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
117030;-2;0;2;0;-1;0;0;0;0;0;-1;2;3;2;4;-2;-1;3;4;-3;-3;2;7;0;-1;-3;-2;0;1;-1;-2;-4;5;3;1;0;1;3;5;4;3;-5;6;-3;-4;2;4;3;-1;-2;-1;-1;1;4;2;3;-3;5;2;0;1;8;5;3;3;1;1;5;2;-4;3;1;-6;-3;4;-2;1;4;5;1;3;2;1;1;4;3;5;4;3;2;4;False;2;2;0;0;1;0;1;1;1;1;0;8;7;12;7;7;9;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;62;0;True;True;True;True;0
117038;-2;-2;3;-1;-1;-1;0;0;0;0;-1;3;7;5;3;4;-2;3;2;-4;-2;5;6;0;-7;-4;0;6;0;-1;0;0;7;2;1;1;1;3;4;2;1;0;2;-4;7;-7;2;2;1;-1;-2;-7;-3;2;2;7;-3;-7;-2;1;1;8;5;3;3;1;1;0;3;1;5;-7;-7;-2;1;-1;1;4;1;1;3;1;1;2;2;1;4;2;1;1;9;False;0;1;0;0;2;0;1;1;1;1;0;0;7;7;7;7;0;7;7;7;7;8;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
117039;-4;0;7;1;-1;0;0;0;0;0;-1;3;3;1;2;0;0;1;5;0;1;1;7;0;-5;-1;5;1;-7;-4;2;-7;7;2;3;0;1;3;4;2;1;0;2;-4;7;-7;1;1;2;0;0;-7;-4;2;2;7;-2;7;-2;0;1;8;5;3;3;1;1;0;3;3;7;-7;-7;0;3;0;1;2;1;1;2;1;1;2;1;3;8;5;3;2;7;False;0;1;0;0;2;0;1;1;1;1;0;0;7;7;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
117040;-2;-1;3;-2;-1;-2;-1;0;-2;4;1;4;5;2;3;0;7;1;5;-5;-2;1;7;1;-2;-3;-1;3;-6;0;3;-7;7;2;4;1;1;3;1;1;0;-2;-2;2;0;-7;1;1;0;0;-1;-7;-2;2;2;7;1;7;-2;0;15;1;1;0;0;1;3;1;4;-3;2;-1;0;-3;1;2;6;5;1;1;2;1;1;2;4;3;1;1;0;1;9;False;0;1;0;0;2;0;1;1;1;1;0;6;7;8;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;True;True;True;False;0
117043;-1;-2;-2;-1;-1;-3;0;0;0;-3;-1;3;5;2;0;-3;2;3;1;-6;0;1;7;-2;1;-3;0;-1;-6;-2;2;-5;0;3;1;1;1;3;1;1;0;-5;-4;-2;7;0;1;1;-5;1;2;-4;-4;2;2;-1;5;7;-2;2;1;8;5;3;3;1;1;-2;0;0;1;-2;-5;-3;6;-2;2;2;7;1;3;1;1;1;4;3;1;1;0;1;9;False;0;1;0;0;2;0;1;1;1;1;0;5;7;5;7;7;5;7;7;7;7;9;0;1;7;7;1;0;0;0;0;0;2051;0;True;True;True;True;0
117047;1;-1;2;-4;-2;0;-3;-2;-3;-1;-5;6;0;0;0;0;7;3;7;-7;0;1;0;0;-5;-2;0;0;0;0;0;2;7;7;3;0;2;3;8;5;3;0;0;1;0;-7;6;5;7;4;2;-7;-3;4;3;7;-1;7;0;0;1;8;5;3;3;2;1;0;3;-7;0;-7;-7;-2;0;1;0;1;1;0;0;0;1;2;0;1;8;5;3;1;6;False;2;1;0;0;2;0;1;1;1;1;0;0;7;7;7;7;0;7;7;7;7;7;0;1;7;7;1;0;0;0;0;0;2061;0;True;True;True;True;0
117050;-3;-1;2;0;-1;0;0;0;0;0;-1;1;6;3;4;7;-2;2;5;1;-2;1;4;-3;-7;-3;0;2;0;-5;0;3;7;7;1;0;1;2;8;5;3;-3;-7;-7;2;-7;2;2;0;0;0;-7;-2;2;2;7;-4;0;-5;0;19;8;5;3;1;2;3;4;3;1;4;-4;-7;-5;2;1;1;4;1;1;3;6;1;2;4;2;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;3;7;11;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;True;True;True;True;0
117053;-2;0;2;0;-1;0;0;0;0;0;-1;3;4;1;4;-4;7;2;4;-2;-2;2;0;-2;-7;-2;0;1;2;-2;4;5;7;2;2;0;0;3;8;5;3;-2;7;-6;0;-7;2;5;0;1;2;-7;-6;2;2;7;-3;7;0;0;19;8;5;3;0;1;1;0;3;-7;2;-7;-7;0;0;0;1;4;1;1;3;2;1;1;4;1;14;10;7;2;1;False;0;1;0;0;2;0;1;1;1;1;0;0;7;7;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
117054;-2;0;2;0;-1;0;0;0;0;0;-1;1;3;2;3;-3;7;2;2;0;0;8;0;-3;-7;-2;0;0;4;0;0;5;7;1;4;0;2;3;8;5;3;0;7;0;0;-7;1;2;0;-3;0;-7;-3;2;3;5;-3;7;0;0;1;8;5;3;3;2;1;0;3;-7;2;-7;-7;0;0;0;1;3;1;1;1;2;1;2;4;1;18;14;10;2;2;False;0;1;0;0;2;0;1;1;1;1;0;0;7;7;7;7;0;7;7;7;7;7;0;0;7;7;1;0;0;0;0;0;0;0;False;False;False;False;0
117055;-2;-2;3;-4;-1;-2;0;0;0;-3;-1;3;2;5;3;0;0;3;1;-5;1;1;7;-1;-7;-2;0;0;0;0;0;-7;0;3;1;1;0;3;8;5;3;-1;-1;2;7;0;8;1;-1;1;-2;-2;-2;2;2;2;2;5;-2;5;1;8;5;3;3;1;1;0;2;1;1;-1;0;0;1;6;1;2;1;1;2;1;1;2;1;3;1;1;0;1;9;False;0;1;0;0;2;0;1;1;1;0;0;6;7;7;7;7;1;7;7;7;7;12;0;1;7;7;1;0;0;0;0;0;0;0;True;True;True;False;0
