source,source_url,player_id,name,team,league,nationality,age,height,weight,main_position,overall_rating,rating_as_GK,rating_as_CB,rating_as_LB,rating_as_RB,rating_as_DMF,rating_as_CMF,rating_as_LMF,rating_as_RMF,rating_as_AMF,rating_as_LWF,rating_as_RWF,rating_as_SS,rating_as_CF,attacking_prowess,ball_control,dribbling,low_pass,lofted_pass,finishing,place_kicking,swerve,header,defensive_prowess,ball_winning,kicking_power,speed,explosive_power,body_control,physical_contact,jump,stamina,goalkeeping,catching,clearing,reflexes,coverage,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
pesmaster,https://www.pesmaster.com/s-abdullaev/pes-2018/player/1073853486/,1073853486,63 S. Abdullaev,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,31,177,69,RMF,,,,,,,,,,,,,,,68,68,66,68,62,66,69,,59,57,67,72,70,64,62,58,40,2,40,40,40,40,69,,,2,
pesmaster,https://www.pesmaster.com/j-katebian/pes-2018/player/1073853521/,1073853521,58 J. Katebian,Brisbane Roar FC,AFC Champions League,Australia,22,180,78,CF,,,,,,,,,,,,,,,64,64,64,60,62,58,60,,47,45,68,72,75,68,66,68,40,2,40,40,40,40,65,,,2,
pesmaster,https://www.pesmaster.com/m-al-waked/pes-2018/player/1073853534/,1073853534,61 M. Al Waked,Al Hilal FC (Riyadh),AFC Champions League,Saudi Arabia,26,182,65,GK,,,,,,,,,,,,,,,52,48,57,58,44,50,46,,64,48,68,63,64,63,69,70,64,2,73,70,73,72,51,,,2,
pesmaster,https://www.pesmaster.com/m-al-haidari/pes-2018/player/1073853535/,1073853535,57 M. Al Haidari,Al Hilal FC (Riyadh),AFC Champions League,Saudi Arabia,21,188,68,GK,,,,,,,,,,,,,,,44,45,47,46,46,42,41,,61,47,69,54,52,62,70,62,64,2,68,70,67,66,60,,,2,
pesmaster,https://www.pesmaster.com/a-al-sharid/pes-2018/player/1073853537/,1073853537,62 A. Al Sharid,Al Taawon FC,AFC Champions League,Saudi Arabia,23,163,60,CMF,,,,,,,,,,,,,,,67,67,69,66,61,57,61,,59,57,68,78,78,65,70,52,40,2,40,40,40,40,65,,,2,
pesmaster,https://www.pesmaster.com/ailton/pes-2018/player/1073853538/,1073853538,74 Aílton,Al Jazira Scc,AFC Champions League,Brazil,33,180,76,CF,,,,,,,,,,,,,,,82,88,67,65,75,66,63,,48,54,75,78,76,72,70,61,40,2,40,40,40,40,71,,,2,
pesmaster,https://www.pesmaster.com/m-al-naqbi/pes-2018/player/1073853539/,1073853539,56 M. Al Naqbi,Al Jazira Scc,AFC Champions League,UAE,24,180,80,GK,,,,,,,,,,,,,,,45,47,47,51,41,44,46,,59,53,65,60,55,64,70,62,63,2,68,68,70,64,54,,,2,
pesmaster,https://www.pesmaster.com/s-al-shamsi/pes-2018/player/1073853542/,1073853542,60 S. Al Shamsi,Al Jazira Scc,AFC Champions League,UAE,21,180,80,CB,,,,,,,,,,,,,,,54,58,62,58,56,58,59,,65,68,67,70,73,69,70,65,40,2,40,40,40,40,69,,,2,
pesmaster,https://www.pesmaster.com/e-mohamed/pes-2018/player/1073853544/,1073853544,51 E. Mohamed,Al Jazira Scc,AFC Champions League,UAE,19,178,68,CB,,,,,,,,,,,,,,,57,55,56,57,51,53,54,,63,64,57,63,61,62,65,61,40,2,40,40,40,40,58,,,2,
pesmaster,https://www.pesmaster.com/k-mubarak/pes-2018/player/1073853546/,1073853546,58 K. Mubarak,Al Jazira Scc,AFC Champions League,UAE,22,165,69,CMF,,,,,,,,,,,,,,,67,62,64,68,60,63,65,,57,52,65,70,68,68,60,63,40,2,40,40,40,40,65,,,2,
pesmaster,https://www.pesmaster.com/mohamed-jamal/pes-2018/player/1073853549/,1073853549,61 Mohamed Jamal,Al Jazira Scc,AFC Champions League,UAE,23,170,69,CF,,,,,,,,,,,,,,,65,62,67,59,69,57,60,,56,55,66,70,70,66,68,68,40,2,40,40,40,40,65,,,2,
pesmaster,https://www.pesmaster.com/v-janjetovic/pes-2018/player/1073853558/,1073853558,66 V. Janjetovic,W. Sydney Wanderers,AFC Champions League,Australia,30,187,84,GK,,,,,,,,,,,,,,,54,46,59,57,45,41,42,,60,42,65,60,59,65,70,70,75,2,72,73,81,76,56,,,2,
pesmaster,https://www.pesmaster.com/m-jurman/pes-2018/player/1073853561/,1073853561,63 M. Jurman,Suwon Bluewings,AFC Champions League,Australia,28,190,84,CB,,,,,,,,,,,,,,,58,55,61,60,51,49,60,,73,69,66,61,62,66,78,76,40,1,40,40,40,40,74,,,2,
pesmaster,https://www.pesmaster.com/hyungmo-yang/pes-2018/player/1073853590/,1073853590,61 Hyung-Mo Yang,Suwon Bluewings,AFC Champions League,South Korea,26,185,85,GK,,,,,,,,,,,,,,,53,41,52,59,45,43,44,,61,47,65,59,66,64,76,78,67,2,62,73,72,68,56,,,2,
pesmaster,https://www.pesmaster.com/wonhee-cho/pes-2018/player/1073853593/,1073853593,66 Won-Hee Cho,Suwon Bluewings,AFC Champions League,South Korea,34,177,72,DMF,,,,,,,,,,,,,,,67,67,67,54,58,56,68,,67,79,65,73,75,74,73,69,40,1,40,40,40,40,80,,,2,
pesmaster,https://www.pesmaster.com/seongsoo-eun/pes-2018/player/1073853595/,1073853595,57 Seong-Soo Eun,Suwon Bluewings,AFC Champions League,South Korea,24,182,75,CMF,,,,,,,,,,,,,,,63,62,65,62,58,56,59,,61,63,63,66,69,66,70,65,40,2,40,40,40,40,64,,,2,
pesmaster,https://www.pesmaster.com/jongwoo-kim/pes-2018/player/1073853596/,1073853596,65 Jong-Woo Kim,Suwon Bluewings,AFC Champions League,South Korea,24,180,73,CMF,,,,,,,,,,,,,,,70,68,74,71,62,60,62,,60,61,67,65,70,70,64,63,40,2,40,40,40,40,74,,,2,
pesmaster,https://www.pesmaster.com/seungbeom-ko/pes-2018/player/1073853598/,1073853598,61 Seung-Beom Ko,Suwon Bluewings,AFC Champions League,South Korea,23,172,72,CMF,,,,,,,,,,,,,,,68,54,70,64,59,59,56,,59,58,65,67,69,79,65,64,40,2,40,40,40,40,86,,,3,
pesmaster,https://www.pesmaster.com/jongsung-lee/pes-2018/player/1073853599/,1073853599,62 Jong-Sung Lee,Suwon Bluewings,AFC Champions League,South Korea,25,186,70,CMF,,,,,,,,,,,,,,,67,62,69,66,50,58,57,,61,57,57,63,66,73,71,68,40,2,40,40,40,40,85,,,2,
pesmaster,https://www.pesmaster.com/gunhee-kim/pes-2018/player/1073853601/,1073853601,65 Gun-Hee Kim,Suwon Bluewings,AFC Champions League,South Korea,22,186,79,CF,,,,,,,,,,,,,,,68,72,67,59,70,57,63,,52,50,70,74,77,71,76,66,40,2,40,40,40,40,66,,,2,
pesmaster,https://www.pesmaster.com/junho-moon/pes-2018/player/1073853602/,1073853602,59 Jun-Ho Moon,Suwon Bluewings,AFC Champions League,South Korea,24,172,68,CF,,,,,,,,,,,,,,,64,69,60,64,60,59,60,,52,54,64,77,80,78,70,63,40,2,40,40,40,40,65,,,2,
pesmaster,https://www.pesmaster.com/m-al-akbari/pes-2018/player/1073853966/,1073853966,59 M. Al Akbari,Al Wahda FC (Abu Dhabi),AFC Champions League,UAE,21,180,80,CF,,,,,,,,,,,,,,,61,60,62,58,68,54,55,,56,45,68,69,69,65,70,66,40,2,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/a-promrak/pes-2018/player/1073853970/,1073853970,61 A. Promrak,Muang Thong United,AFC Champions League,Thailand,24,175,56,CB,,,,,,,,,,,,,,,59,57,61,59,50,52,54,,68,67,69,68,69,65,67,75,40,2,40,40,40,40,71,,,2,
pesmaster,https://www.pesmaster.com/k-nagasawa/pes-2018/player/1073857219/,1073857219,64 K. Nagasawa,Urawa Red Diamonds,AFC Champions League,Japan,26,172,68,CMF,,,,,,,,,,,,,,,67,71,70,69,59,68,68,,58,58,65,72,73,65,65,63,40,2,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/y-tamura/pes-2018/player/1073857220/,1073857220,61 Y. Tamura,Urawa Red Diamonds,AFC Champions League,Japan,25,185,88,CB,,,,,,,,,,,,,,,60,61,65,69,45,61,62,,66,64,66,63,62,68,70,70,40,2,40,40,40,40,73,,,3,
pesmaster,https://www.pesmaster.com/r-meshino/pes-2018/player/1073857221/,1073857221,62 R. Meshino,Gamba Osaka,AFC Champions League,Japan,19,171,68,SS,,,,,,,,,,,,,,,72,70,65,57,68,64,62,,56,45,67,68,73,68,64,63,40,2,40,40,40,40,65,,,2,
pesmaster,https://www.pesmaster.com/sooyong-bae/pes-2018/player/1073857223/,1073857223,59 Soo-Yong Bae,Gamba Osaka,AFC Champions League,South Korea,19,188,78,CB,,,,,,,,,,,,,,,61,59,62,68,45,61,48,,69,63,69,64,62,68,72,69,40,2,40,40,40,40,64,,,2,
pesmaster,https://www.pesmaster.com/bansuk-oh/pes-2018/player/1073857229/,1073857229,61 Ban-Suk Oh,Jeju United,AFC Champions League,South Korea,29,189,79,CB,,,,,,,,,,,,,,,50,51,61,65,42,47,57,,77,65,53,63,60,68,84,75,40,2,40,40,40,40,63,,,2,
pesmaster,https://www.pesmaster.com/sangwon-kim/pes-2018/player/1073857230/,1073857230,60 Sang-Won Kim,Jeju United,AFC Champions League,South Korea,25,175,70,LB,,,,,,,,,,,,,,,56,63,67,62,52,41,49,,68,63,50,79,81,75,60,64,40,2,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/subeom-kim/pes-2018/player/1073857231/,1073857231,69 Su-Beom Kim,Jeju United,AFC Champions League,South Korea,27,176,68,RB,,,,,,,,,,,,,,,61,65,63,58,44,60,65,,66,74,55,82,83,78,72,79,40,2,40,40,40,40,79,,,2,
pesmaster,https://www.pesmaster.com/hojun-kim/pes-2018/player/1073857232/,1073857232,62 Ho-Jun Kim,Jeju United,AFC Champions League,South Korea,33,190,89,GK,,,,,,,,,,,,,,,44,43,50,53,40,46,45,,69,49,67,51,54,53,85,65,69,2,68,74,79,70,56,,,2,
pesmaster,https://www.pesmaster.com/jaewoo-bae/pes-2018/player/1073857233/,1073857233,56 Jae-Woo Bae,Jeju United,AFC Champions League,South Korea,24,175,67,RB,,,,,,,,,,,,,,,60,54,65,61,40,44,54,,68,74,60,67,68,66,64,65,40,2,40,40,40,40,60,,,2,
pesmaster,https://www.pesmaster.com/donggyu-baek/pes-2018/player/1073857234/,1073857234,54 Dong-Gyu Baek,Jeju United,AFC Champions League,South Korea,26,186,80,CB,,,,,,,,,,,,,,,44,45,55,55,40,42,45,,71,64,48,63,68,44,70,77,40,2,40,40,40,40,78,,,2,
pesmaster,https://www.pesmaster.com/woon-chung/pes-2018/player/1073857235/,1073857235,65 Woon Chung,Jeju United,AFC Champions League,South Korea,28,180,76,LB,,,,,,,,,,,,,,,63,66,69,59,50,63,65,,62,73,65,72,73,65,63,74,40,2,40,40,40,40,76,,,2,
pesmaster,https://www.pesmaster.com/hyunbeom-ahn/pes-2018/player/1073857236/,1073857236,63 Hyun-Beom Ahn,Jeju United,AFC Champions League,South Korea,23,178,73,RMF,,,,,,,,,,,,,,,67,71,67,55,60,43,49,,58,52,61,80,78,75,65,46,40,2,40,40,40,40,83,,,2,
pesmaster,https://www.pesmaster.com/sunwoo-kim/pes-2018/player/1073857237/,1073857237,57 Sun-Woo Kim,Jeju United,AFC Champions League,South Korea,24,174,72,DMF,,,,,,,,,,,,,,,49,46,66,63,59,49,55,,58,54,65,74,72,65,71,66,40,2,40,40,40,40,85,,,2,
pesmaster,https://www.pesmaster.com/changmin-lee/pes-2018/player/1073857238/,1073857238,65 Chang-Min Lee,Jeju United,AFC Champions League,South Korea,23,178,72,CMF,,,,,,,,,,,,,,,74,70,76,69,59,49,42,,58,55,56,72,74,68,63,71,40,2,40,40,40,40,78,,,2,
pesmaster,https://www.pesmaster.com/soonhyung-kwon/pes-2018/player/1073857239/,1073857239,66 Soon-Hyung Kwon,Jeju United,AFC Champions League,South Korea,31,177,73,DMF,,,,,,,,,,,,,,,73,70,64,63,56,68,65,,63,52,69,63,65,82,60,84,40,2,40,40,40,40,86,,,1,
pesmaster,https://www.pesmaster.com/junhyub-jwa/pes-2018/player/1073857240/,1073857240,60 Jun-Hyub Jwa,Jeju United,AFC Champions League,South Korea,26,179,71,DMF,,,,,,,,,,,,,,,66,58,65,64,50,43,53,,61,58,55,75,77,65,69,63,40,2,40,40,40,40,73,,,2,
pesmaster,https://www.pesmaster.com/ilsoo-hwang/pes-2018/player/1073857241/,1073857241,65 Il-Soo Hwang,Jeju United,AFC Champions League,South Korea,30,173,71,LWF,,,,,,,,,,,,,,,67,78,58,57,54,60,65,,44,44,59,86,89,75,63,49,40,2,40,40,40,40,74,,,2,
pesmaster,https://www.pesmaster.com/jinpo-park/pes-2018/player/1073857242/,1073857242,69 Jin-Po Park,Jeju United,AFC Champions League,South Korea,30,173,72,RB,,,,,,,,,,,,,,,63,59,60,65,61,51,57,,73,67,50,76,84,85,72,82,40,2,40,40,40,40,76,,,2,
pesmaster,https://www.pesmaster.com/sungwook-jin/pes-2018/player/1073857243/,1073857243,63 Sung-Wook Jin,Jeju United,AFC Champions League,South Korea,24,182,82,CF,,,,,,,,,,,,,,,64,70,61,46,71,43,45,,40,40,58,77,75,74,81,74,40,3,40,40,40,40,73,,,2,
pesmaster,https://www.pesmaster.com/changgeun-lee/pes-2018/player/1073857244/,1073857244,58 Chang-Geun Lee,Jeju United,AFC Champions League,South Korea,24,186,78,GK,,,,,,,,,,,,,,,45,43,49,60,40,49,45,,68,42,67,58,70,63,72,72,69,2,63,61,66,67,56,,,2,
pesmaster,https://www.pesmaster.com/kihyun-lee/pes-2018/player/1073857245/,1073857245,57 Ki-Hyun Lee,Jeju United,AFC Champions League,South Korea,24,192,82,GK,,,,,,,,,,,,,,,46,46,58,60,40,51,45,,67,47,64,59,67,46,73,70,68,2,64,66,71,65,59,,,2,
pesmaster,https://www.pesmaster.com/dongsoo-lee/pes-2018/player/1073857246/,1073857246,55 Dong-Soo Lee,Jeju United,AFC Champions League,South Korea,23,185,72,DMF,,,,,,,,,,,,,,,67,45,65,59,42,44,54,,63,62,57,55,60,53,60,60,40,2,40,40,40,40,78,,,2,
pesmaster,https://www.pesmaster.com/yonghyun-kwon/pes-2018/player/1073857247/,1073857247,61 Yong-Hyun Kwon,Jeju United,AFC Champions League,South Korea,26,170,68,LMF,,,,,,,,,,,,,,,67,58,68,58,69,40,43,,56,46,45,83,85,80,60,68,40,2,40,40,40,40,78,,,2,
pesmaster,https://www.pesmaster.com/chandong-lee/pes-2018/player/1073857248/,1073857248,60 Chan-Dong Lee,Jeju United,AFC Champions League,South Korea,24,183,80,CMF,,,,,,,,,,,,,,,63,59,65,64,52,60,58,,62,64,59,65,66,61,76,71,40,2,40,40,40,40,76,,,2,
pesmaster,https://www.pesmaster.com/a-jovanovic/pes-2018/player/1073857249/,1073857249,58 A. Jovanović,Jeju United,AFC Champions League,Australia,28,196,83,CB,,,,,,,,,,,,,,,49,52,60,58,41,53,54,,75,69,48,59,68,54,84,63,40,2,40,40,40,40,74,,,2,
pesmaster,https://www.pesmaster.com/hyeonug-kim/pes-2018/player/1073857250/,1073857250,59 Hyeon-Ug Kim,Jeju United,AFC Champions League,South Korea,22,170,68,AMF,,,,,,,,,,,,,,,69,67,64,61,55,62,64,,47,43,62,74,72,79,65,68,40,2,40,40,40,40,71,,,2,
pesmaster,https://www.pesmaster.com/eunbeom-lee/pes-2018/player/1073857251/,1073857251,57 Eun-Beom Lee,Jeju United,AFC Champions League,South Korea,22,170,68,RMF,,,,,,,,,,,,,,,73,58,63,63,50,59,60,,58,51,59,67,78,60,60,63,40,2,40,40,40,40,63,,,2,
pesmaster,https://www.pesmaster.com/hojun-jeon/pes-2018/player/1073857253/,1073857253,60 Ho-Jun Jeon,FC Seoul,AFC Champions League,South Korea,23,175,70,RB,,,,,,,,,,,,,,,59,59,66,66,45,55,62,,68,60,58,70,72,65,63,60,40,2,40,40,40,40,73,,,2,
pesmaster,https://www.pesmaster.com/mingyu-park/pes-2018/player/1073857254/,1073857254,62 Min-Gyu Park,FC Seoul,AFC Champions League,South Korea,22,175,69,LB,,,,,,,,,,,,,,,58,61,65,66,45,55,62,,64,60,60,72,77,65,68,64,40,2,40,40,40,40,76,,,2,
pesmaster,https://www.pesmaster.com/hangil-kim/pes-2018/player/1073857256/,1073857256,59 Han-Gil Kim,FC Seoul,AFC Champions League,South Korea,22,177,69,RMF,,,,,,,,,,,,,,,73,63,55,58,63,46,55,,58,53,60,76,75,66,60,54,40,2,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/f-ibrokhimov/pes-2018/player/1073857259/,1073857259,57 F. Ibrokhimov,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,21,180,78,CB,,,,,,,,,,,,,,,58,58,60,54,42,55,58,,64,64,68,66,68,68,65,68,40,1,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/g-krizo/pes-2018/player/1073857260/,1073857260,61 G. Krizo,FK Lokomotiv Tashkent,AFC Champions League,Côte d'Ivoire,20,201,80,CF,,,,,,,,,,,,,,,64,66,65,57,68,58,60,,48,46,67,70,72,65,74,62,40,1,40,40,40,40,73,,,2,
pesmaster,https://www.pesmaster.com/s-kutibaev/pes-2018/player/1073857261/,1073857261,61 S. Kutibaev,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,31,172,68,RMF,,,,,,,,,,,,,,,65,66,64,60,59,64,65,,55,55,68,70,68,68,66,65,40,2,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/t-usmanov/pes-2018/player/1073857262/,1073857262,59 T. Usmanov,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,22,180,78,CF,,,,,,,,,,,,,,,66,64,62,54,63,62,65,,48,45,68,68,66,68,65,68,40,2,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/m-bobojonov/pes-2018/player/1073857263/,1073857263,60 M. Bobojonov,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,23,180,72,SS,,,,,,,,,,,,,,,65,66,65,60,60,62,64,,60,60,68,68,67,66,68,66,40,1,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/m-kone/pes-2018/player/1073857264/,1073857264,61 M. Kone,FK Lokomotiv Tashkent,AFC Champions League,Côte d'Ivoire,24,189,80,CB,,,,,,,,,,,,,,,62,57,64,62,46,57,58,,68,68,62,65,66,68,70,70,40,2,40,40,40,40,65,,,2,
pesmaster,https://www.pesmaster.com/d-turapov/pes-2018/player/1073857265/,1073857265,59 D. Turapov,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,23,175,70,CMF,,,,,,,,,,,,,,,66,65,66,58,55,55,65,,62,60,65,68,68,70,66,66,40,2,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/a-amonov/pes-2018/player/1073857266/,1073857266,54 A. Amonov,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,20,180,78,CB,,,,,,,,,,,,,,,56,55,60,58,43,58,60,,62,62,57,65,64,60,68,65,40,1,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/b-abdullaev/pes-2018/player/1073857267/,1073857267,54 B. Abdullaev,FK Lokomotiv Tashkent,AFC Champions League,Uzbekistan,18,180,78,CB,,,,,,,,,,,,,,,56,56,58,60,40,50,58,,64,64,65,65,68,65,63,64,40,1,40,40,40,40,66,,,2,
pesmaster,https://www.pesmaster.com/seungjun-kim/pes-2018/player/1073857268/,1073857268,67 Seung-Jun Kim,Ulsan HD FC,AFC Champions League,South Korea,23,181,73,RWF,,,,,,,,,,,,,,,67,72,62,57,70,60,63,,56,45,69,81,83,65,65,62,40,4,40,40,40,40,77,,,2,
pesmaster,https://www.pesmaster.com/seunghyun-jung/pes-2018/player/1073857269/,1073857269,64 Seung-Hyun Jung,Ulsan HD FC,AFC Champions League,South Korea,23,188,74,CB,,,,,,,,,,,,,,,64,61,65,69,45,61,62,,70,72,69,70,67,66,70,69,40,2,40,40,40,40,73,,,2,
pesmaster,https://www.pesmaster.com/daehee-jang/pes-2018/player/1073857270/,1073857270,58 Dae-Hee Jang,Ulsan HD FC,AFC Champions League,South Korea,23,187,75,GK,,,,,,,,,,,,,,,58,60,58,65,40,55,45,,62,51,67,59,60,57,73,66,69,2,70,66,68,65,56,,,2,
pesmaster,https://www.pesmaster.com/i-kovacec/pes-2018/player/1073857271/,1073857271,70 I. Kovacec,Ulsan HD FC,AFC Champions League,Croatia,29,188,84,LMF,,,,,,,,,,,,,,,72,75,68,74,72,67,70,,57,58,80,73,74,68,83,63,40,4,40,40,40,40,71,,,2,
pesmaster,https://www.pesmaster.com/myeongwon-suh/pes-2018/player/1073857272/,1073857272,66 Myeong-Won Suh,Ulsan HD FC,AFC Champions League,South Korea,22,180,76,SS,,,,,,,,,,,,,,,75,76,65,58,70,62,63,,52,44,69,73,76,75,65,68,40,2,40,40,40,40,68,,,1,
pesmaster,https://www.pesmaster.com/geonung-kim/pes-2018/player/1073857273/,1073857273,63 Geon-Ung Kim,Ulsan HD FC,AFC Champions League,South Korea,20,188,81,DMF,,,,,,,,,,,,,,,65,62,65,63,58,60,61,,68,70,71,69,66,58,71,65,40,2,40,40,40,40,73,,,2,
pesmaster,https://www.pesmaster.com/taesu-seol/pes-2018/player/1073857274/,1073857274,62 Tae-Su Seol,Ulsan HD FC,AFC Champions League,South Korea,22,172,63,AMF,,,,,,,,,,,,,,,64,68,70,68,65,57,60,,55,63,69,73,73,69,61,63,40,2,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/jaeyong-jeong/pes-2018/player/1073857275/,1073857275,66 Jae-Yong Jeong,Ulsan HD FC,AFC Champions League,South Korea,27,188,78,DMF,,,,,,,,,,,,,,,67,66,68,66,55,60,61,,70,69,73,66,63,60,75,65,40,2,40,40,40,40,74,,,2,
pesmaster,https://www.pesmaster.com/seongjai-jang/pes-2018/player/1073857276/,1073857276,63 Seong-Jai Jang,Ulsan HD FC,AFC Champions League,South Korea,22,170,68,SS,,,,,,,,,,,,,,,63,65,60,60,73,60,62,,54,45,67,75,76,70,60,68,40,2,40,40,40,40,77,,,2,
pesmaster,https://www.pesmaster.com/sohuk-jo/pes-2018/player/1073857277/,1073857277,58 So-Huk Jo,Ulsan HD FC,AFC Champions League,South Korea,30,187,80,GK,,,,,,,,,,,,,,,58,60,58,60,40,55,45,,62,51,70,59,58,58,72,65,70,2,65,65,70,67,56,,,2,
pesmaster,https://www.pesmaster.com/yeongjae-lee/pes-2018/player/1073857278/,1073857278,64 Yeong-Jae Lee,Ulsan HD FC,AFC Champions League,South Korea,23,175,66,DMF,,,,,,,,,,,,,,,67,65,71,65,59,65,65,,60,63,70,70,72,68,63,63,40,2,40,40,40,40,75,,,2,
pesmaster,https://www.pesmaster.com/heecheol-nam/pes-2018/player/1073857279/,1073857279,61 Hee-Cheol Nam,Ulsan HD FC,AFC Champions League,South Korea,22,170,68,CF,,,,,,,,,,,,,,,64,65,59,56,68,65,60,,50,45,66,73,79,71,60,71,40,2,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/eunseong-lee/pes-2018/player/1073857280/,1073857280,64 Eun-Seong Lee,Ulsan HD FC,AFC Champions League,South Korea,22,170,68,RMF,,,,,,,,,,,,,,,65,69,63,67,57,62,66,,66,64,68,75,73,70,60,63,40,2,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/jihun-lee/pes-2018/player/1073857281/,1073857281,65 Ji-Hun Lee,Ulsan HD FC,AFC Champions League,South Korea,23,170,68,RB,,,,,,,,,,,,,,,61,63,62,65,50,60,61,,60,70,69,78,80,71,67,70,40,2,40,40,40,40,75,,,2,
pesmaster,https://www.pesmaster.com/seunggyu-han/pes-2018/player/1073857282/,1073857282,64 Seung-Gyu Han,Ulsan HD FC,AFC Champions League,South Korea,21,170,68,CMF,,,,,,,,,,,,,,,69,66,68,65,56,62,63,,59,64,71,75,75,70,65,72,40,2,40,40,40,40,77,,,2,
pesmaster,https://www.pesmaster.com/r-windbichler/pes-2018/player/1073857284/,1073857284,68 R. Windbichler,Ulsan HD FC,AFC Champions League,Austria,26,183,72,CB,,,,,,,,,,,,,,,62,61,65,69,45,61,62,,74,73,71,65,65,65,74,79,40,2,40,40,40,40,68,,,1,
pesmaster,https://www.pesmaster.com/i-kobilov/pes-2018/player/1073857286/,1073857286,58 I. Kobilov,FK Bunyodkor,AFC Champions League,Uzbekistan,20,177,71,CB,,,,,,,,,,,,,,,55,58,62,60,44,50,58,,65,66,66,65,67,65,66,70,40,1,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/n-mavlyanov/pes-2018/player/1073857287/,1073857287,59 N. Mavlyanov,FK Bunyodkor,AFC Champions League,Uzbekistan,21,180,78,CMF,,,,,,,,,,,,,,,64,62,65,60,55,62,58,,62,65,67,68,68,68,67,70,40,1,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/j-kaxramonov/pes-2018/player/1073857288/,1073857288,61 J. Kaxramonov,FK Bunyodkor,AFC Champions League,Uzbekistan,21,180,78,CMF,,,,,,,,,,,,,,,66,65,66,63,57,64,66,,62,64,66,64,68,67,66,68,40,1,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/n-tukhtasinov/pes-2018/player/1073857289/,1073857289,60 N. Tukhtasinov,FK Bunyodkor,AFC Champions League,Uzbekistan,20,171,67,AMF,,,,,,,,,,,,,,,68,66,65,62,59,63,57,,58,55,68,70,70,68,65,65,40,1,40,40,40,40,72,,,2,
pesmaster,https://www.pesmaster.com/n-kamolov/pes-2018/player/1073857290/,1073857290,61 N. Kamolov,FK Bunyodkor,AFC Champions League,Uzbekistan,23,177,70,RWF,,,,,,,,,,,,,,,64,67,64,54,63,64,62,,48,45,68,70,72,70,66,68,40,1,40,40,40,40,72,,,2,
pesmaster,https://www.pesmaster.com/d-umirov/pes-2018/player/1073857291/,1073857291,57 D. Umirov,FK Bunyodkor,AFC Champions League,Uzbekistan,20,177,72,CB,,,,,,,,,,,,,,,51,50,62,60,42,52,62,,65,64,66,66,67,65,66,72,40,1,40,40,40,40,70,,,2,
pesmaster,https://www.pesmaster.com/d-khamraev/pes-2018/player/1073857292/,1073857292,60 D. Khamraev,FK Bunyodkor,AFC Champions League,Uzbekistan,22,178,72,GK,,,,,,,,,,,,,,,56,56,60,63,41,50,57,,56,56,67,60,62,63,64,65,70,1,68,69,70,70,67,,,2,
pesmaster,https://www.pesmaster.com/j-esonkulov/pes-2018/player/1073857293/,1073857293,59 J. Esonkulov,FK Bunyodkor,AFC Champions League,Uzbekistan,20,181,72,CF,,,,,,,,,,,,,,,66,64,62,57,62,55,64,,50,48,68,68,70,65,70,70,40,2,40,40,40,40,72,,,2,
pesmaster,https://www.pesmaster.com/d-micic/pes-2018/player/1073857294/,1073857294,68 D. Mićić,FK Bunyodkor,AFC Champions League,Serbia,33,190,82,CB,,,,,,,,,,,,,,,68,66,67,65,58,59,68,,72,70,67,65,67,68,77,70,40,1,40,40,40,40,72,,,2,
pesmaster,https://www.pesmaster.com/v-cemirtan/pes-2018/player/1073857295/,1073857295,62 V. Cemîrtan,FK Bunyodkor,AFC Champions League,Moldova,30,189,84,CF,,,,,,,,,,,,,,,65,66,64,55,68,62,65,,50,45,70,68,66,68,75,70,40,1,40,40,40,40,68,,,2,
pesmaster,https://www.pesmaster.com/a-sanayev/pes-2018/player/1073857296/,1073857296,62 A. Sanayev,FK Bunyodkor,AFC Champions League,Uzbekistan,30,174,69,DMF,,,,,,,,,,,,,,,62,64,65,62,58,65,62,,66,65,70,67,68,67,68,68,40,1,40,40,40,40,70,,,2,
